beta,n,gamma_eta,delta,bias_beta,sd_beta,bias_eta,sd_eta,bias_gamma,sd_gamma,n_valid
2.0,20,0.5,0.32,-0.25364665600000014,0.3842838113333522,-0.10320816799999988,0.18781194610751775,0.08759964999999992,0.12989171679124678,500
2.0,20,0.5,0.34,-0.2664476119999999,0.3769862219344977,-0.10767656000000003,0.18528458949449272,0.09146142599999996,0.1279672581301922,500
2.0,20,0.5,0.36,-0.27842759799999994,0.3704474334194293,-0.11194813199999998,0.1829240276907432,0.095123348,0.12620410437832347,500
2.0,20,0.5,0.38,-0.2896461920000002,0.36465646944836755,-0.11605211800000004,0.18071546299862026,0.09861169199999997,0.12458665847449645,500
2.0,20,0.5,0.4,-0.30010859600000006,0.3597921716565488,-0.12002398999999986,0.17866553395992263,0.10195634000000009,0.12311447453126956,500
2.0,20,0.5,0.42,-0.30986037799999977,0.3558982954767522,-0.12386427600000005,0.17672692346753627,0.10516083799999998,0.1217532958257172,500
2.0,20,0.5,0.44,-0.3192340039999999,0.3517031144839514,-0.12754175800000012,0.17477975589649367,0.10820577200000003,0.12042276273518045,500
2.0,20,0.5,0.46,-0.3280419400000001,0.3480854815013698,-0.13113562599999995,0.17291752068180832,0.11115113799999998,0.1191848318502203,500
2.0,20,0.5,0.48,-0.33628538799999985,0.34513354249434935,-0.134644274,0.17118354386698695,0.11399714399999994,0.11804868435048746,500
2.0,20,0.5,0.5,-0.3439043340000001,0.34320163688580596,-0.13802444999999997,0.16963898241795458,0.1167146240000001,0.11702209165137817,500
2.0,20,1.0,0.0,0.6282914760000002,1.283488595684631,0.16698379400000007,0.4162630634843094,-0.164824368,0.36223585573990297,500
2.0,20,1.0,0.02,0.3691129700000002,0.9529098296640717,0.08776500200000004,0.33419835020032523,-0.08834134599999988,0.2766651544974692,500
2.0,20,1.0,0.04,0.23953554200000005,0.7962656220059694,0.04796354599999986,0.29086752368528446,-0.05019591000000001,0.23248888441121535,500
2.0,20,1.0,0.06,0.15287830000000024,0.6969187293877335,0.021411808000000088,0.2630140383219801,-0.024928928000000017,0.20467921977897385,500
2.0,20,1.0,0.08,0.0893972160000005,0.6326219471668302,0.0020593060000000385,0.2453675007034862,-0.006650478000000071,0.18734803769916827,500
2.0,20,1.0,0.1,0.03911314999999993,0.5860808082959219,-0.013241700000000023,0.23275293095116698,0.007707673999999942,0.1751657231789065,500
2.0,20,1.0,0.12,-0.002557726000000038,0.5501719919857481,-0.025927750000000027,0.2230834724510382,0.019540289999999905,0.1659860473732871,500
2.0,20,1.0,0.14,-0.03812630799999983,0.5213033899351018,-0.03678184200000012,0.21532428025293832,0.029605097999999996,0.15874650542720967,500
2.0,20,1.0,0.16,-0.06912563200000021,0.49742369635771166,-0.046280378000000066,0.20889230122510824,0.038361887999999844,0.1528497286567311,500
2.0,20,1.0,0.18,-0.09656424400000008,0.47725807914239216,-0.054735994000000066,0.203429122507113,0.04611163800000018,0.147929232905667,500
2.0,20,1.0,0.2,-0.12114196399999999,0.459965176940976,-0.062365723999999956,0.19869991111475074,0.05306257800000003,0.14374546886219663,500
2.0,20,1.0,0.22,-0.14336490999999985,0.44496503027675366,-0.06932691400000002,0.1945431381055073,0.05936535199999993,0.14013408903981264,500
2.0,20,1.0,0.24,-0.1636099580000001,0.4318467725691939,-0.07573768999999997,0.19084345748904952,0.06513266400000006,0.13697808877925818,500
2.0,20,1.0,0.26,-0.18216436199999997,0.4203175072521156,-0.08168979399999998,0.18751619248309806,0.07045173799999982,0.13419160837701805,500
2.0,20,1.0,0.28,-0.19924772600000007,0.4101805572014147,-0.08725734600000012,0.1844985430428331,0.07539228200000014,0.13171072242829604,500
2.0,20,1.0,0.3,-0.21502008999999989,0.40135731397304475,-0.09250433799999991,0.18174554705774332,0.08001364600000005,0.1294880748458144,500
2.0,20,1.0,0.32,-0.22958007199999964,0.3939529050645323,-0.09748158800000006,0.17922627127869167,0.08436270800000001,0.12749097602425818,500
2.0,20,1.0,0.34,-0.24328214199999998,0.3867966647424012,-0.102123674,0.17683371247966947,0.08839542800000033,0.1256583461668009,500
2.0,20,1.0,0.36,-0.25608394599999995,0.38041980356397637,-0.10655693199999994,0.17459145197498316,0.09221535000000003,0.12398241917286262,500
2.0,20,1.0,0.38,-0.26805422600000006,0.37480826446780713,-0.110815738,0.1724729207303682,0.09585299200000019,0.12244462869915725,500
2.0,20,1.0,0.4,-0.27919804599999987,0.3701731267850592,-0.11495205600000014,0.17043817849296813,0.0993506700000002,0.12103846706608819,500
2.0,20,1.0,0.42,-0.2897518319999999,0.3657628960232933,-0.11885320799999999,0.1686213319878462,0.10262802400000015,0.11972570315012984,500
2.0,20,1.0,0.44,-0.29971220799999987,0.36172664157531365,-0.12261565800000007,0.1669135569029821,0.10576074800000002,0.11849557165036163,500
2.0,20,1.0,0.46,-0.3073687140000001,0.36337145479458244,-0.12668228199999998,0.165327660199134,0.10903555200000037,0.11738991772197833,500
2.0,20,1.0,0.48,-0.31615514600000005,0.3604681691125965,-0.13024662200000003,0.16376657498445582,0.11194464399999982,0.11630559274287634,500
2.0,20,1.0,0.5,-0.3243884939999999,0.35810965203548467,-0.13372543399999992,0.16224832211160062,0.11475434600000023,0.1152907499435726,500
2.5,7,0.1,0.0,-0.1939789000000003,1.148711256758476,-0.11398051000000009,0.3086898871334122,0.08799939600000001,0.24203590283355914,500
2.5,7,0.1,0.02,-0.323749088,0.9910110171990947,-0.14444937200000008,0.30313001278351487,0.11677679799999999,0.24136291263081922,500
2.5,7,0.1,0.04,-0.4177056800000001,0.9234103482905668,-0.1683240840000001,0.29699101814144874,0.13921997399999997,0.2398916419985466,500
2.5,7,0.1,0.06,-0.49565557000000027,0.8689041800612776,-0.18847107400000007,0.2904803632213285,0.158121478,0.2370768806140339,500
2.5,7,0.1,0.08,-0.5599901060000001,0.8257754481982016,-0.20530237000000007,0.28474823003442284,0.17383142599999998,0.2344861620150614,500
2.5,7,0.1,0.1,-0.615243336,0.7896513496893344,-0.21986468000000003,0.27987166313254863,0.187356198,0.23184334565289091,500
2.5,7,0.1,0.12,-0.6636344599999999,0.7582714134477578,-0.232861934,0.27497432878987177,0.19937137400000002,0.22901144753831262,500
2.5,7,0.1,0.14,-0.6749470719999999,1.0323724881205094,-0.24586098999999995,0.2694141762111879,0.21124875799999995,0.22510675844878153,500
2.5,7,0.1,0.16,-0.7139970760000001,1.0165202914666727,-0.256933812,0.2640445689910095,0.221366076,0.22170790521667322,500
2.5,7,0.1,0.18,-0.748359164,1.0037501193463385,-0.26689310599999994,0.2591634877186131,0.23039450399999997,0.2186905143823564,500
2.5,7,0.1,0.2,-0.7793326839999999,0.9930015747694366,-0.27613568200000005,0.2544125234206355,0.23870626800000003,0.21570986491955207,500
2.5,7,0.1,0.22,-0.802968138,0.9968233274913829,-0.28526192399999994,0.24906335001932323,0.246781018,0.21248610314493774,500
2.5,7,0.1,0.24,-0.8184698399999999,1.010929195151943,-0.29516985399999995,0.24381416866932182,0.25530782799999996,0.20885056992729592,500
2.5,7,0.1,0.26,-0.833360756,1.0211653939114216,-0.30400861199999996,0.23931472631664244,0.2628801540000001,0.2059504826991437,500
2.5,7,0.1,0.28,-0.849343248,1.025173835723958,-0.3117869940000001,0.23510458075496934,0.269515152,0.20337198666880382,500
2.5,7,0.1,0.3,-0.8616489840000001,1.0314416076753137,-0.31917875000000007,0.23140158510131756,0.27569149000000004,0.20086149768724776,500
2.5,7,0.1,0.32,-0.8766429380000003,1.0317878307041135,-0.32562126999999996,0.22760318627726686,0.281106408,0.19897486456970037,500
2.5,7,0.1,0.34,-0.8844642880000002,1.0407795374368674,-0.33310354600000003,0.22211773814633168,0.28715466600000006,0.19629905675232917,500
2.5,7,0.1,0.36,-0.8953293199999999,1.0435874646630907,-0.33900473200000003,0.21926022166440684,0.29197996800000003,0.19452331010747612,500
2.5,7,0.1,0.38,-0.901052824,1.0513936602605083,-0.34580988599999996,0.21550009827453367,0.2973616939999999,0.19277249482395997,500
2.5,7,0.1,0.4,-0.9075340460000001,1.0559471668882523,-0.35150254599999997,0.21290286704545866,0.30180685399999996,0.19104020278335054,500
2.5,7,0.1,0.42,-0.9083698440000001,1.0660419611481309,-0.35821322999999994,0.20975287941550477,0.30690802799999994,0.1888229746494694,500
2.5,7,0.1,0.44,-0.9120914600000001,1.0708616019588302,-0.36370242399999997,0.20669373330267518,0.311009062,0.18691159717880004,500
2.5,7,0.1,0.46,-0.9160374160000002,1.075088012928754,-0.368735668,0.20417278651223358,0.314789478,0.1857770281367968,500
2.5,7,0.1,0.48,-0.9146551079999998,1.0833654283579586,-0.374768714,0.20221525982737878,0.31918292800000003,0.18423700696980833,500
2.5,7,0.1,0.5,-0.91560479,1.0888511684700342,-0.38006466799999994,0.19981350347879576,0.323023686,0.1828530706117447,500
2.5,7,0.5,0.0,0.6031662100000004,1.8637860518025027,0.1086069999999999,0.4802940119111787,-0.11978967199999996,0.42866569119796943,500
2.5,7,0.5,0.02,0.1678130259999997,1.3998590110170654,0.007124236000000117,0.4490174803645825,-0.021412303999999993,0.40201827472518414,500
2.5,7,0.5,0.04,-0.09252045600000036,1.1783840802157335,-0.06078039999999996,0.41878943261226087,0.04413723800000002,0.3739484548711579,500
2.5,7,0.5,0.06,-0.2643083460000004,1.0418559391700861,-0.10710556799999993,0.39597546227697533,0.08855655600000001,0.3523256742705522,500
2.5,7,0.5,0.08,-0.3915233100000006,0.9401016245029066,-0.14242666999999998,0.37615182990424717,0.12220633999999997,0.3334340891994352,500
2.5,7,0.5,0.1,-0.48993509999999985,0.8630237762009122,-0.17059574,0.35864585881109107,0.14885043199999992,0.3170369258545825,500
2.5,7,0.5,0.12,-0.5687480140000001,0.8023169521353348,-0.19388161599999998,0.34264946966363463,0.17070535199999992,0.302649476207585,500
2.5,7,0.5,0.14,-0.627318526,0.7844587844643413,-0.21454616000000015,0.3273245047917077,0.18983985800000003,0.28958112311752965,500
2.5,7,0.5,0.16,-0.670099598,0.7968735450787039,-0.23282403399999996,0.3144593268755164,0.20653850400000007,0.27867800138303644,500
2.5,7,0.5,0.18,-0.7109185920000001,0.7880102973507919,-0.2479404059999999,0.3029915498911877,0.22027578400000003,0.2692725701022224,500
2.5,7,0.5,0.2,-0.7495702780000002,0.7680612667833566,-0.26036608799999994,0.2935591262349237,0.2315320959999999,0.26160163606152564,500
2.5,7,0.5,0.22,-0.7788298760000001,0.7658901569097248,-0.27215778199999996,0.28495448505700466,0.24201033400000005,0.2548706410350114,500
2.5,7,0.5,0.24,-0.8019957399999997,0.7718218373703662,-0.283303502,0.27689664268592257,0.2517623160000001,0.24859017444306886,500
2.5,7,0.5,0.26,-0.8190819599999999,0.7851110017852347,-0.293559782,0.27053023330629056,0.260609148,0.24350741171626708,500
2.5,7,0.5,0.28,-0.833187758,0.7978230408468483,-0.30341406000000004,0.2639132594894259,0.268951908,0.23897004315344014,500
2.5,7,0.5,0.3,-0.8513232659999999,0.7971850765407653,-0.31140977000000003,0.25790411911250954,0.275753208,0.23494288249837667,500
2.5,7,0.5,0.32,-0.865438036,0.8014313250662852,-0.31914283600000004,0.252887374048487,0.28222504400000004,0.23158495162491083,500
2.5,7,0.5,0.34,-0.872765024,0.8157710569410075,-0.32774785000000006,0.24751103561811744,0.2892298040000001,0.22747632123706565,500
2.5,7,0.5,0.36,-0.87475119,0.8333659884890783,-0.33675581200000004,0.24097383341851347,0.29626409600000003,0.2236164650598755,500
2.5,7,0.5,0.38,-0.884826828,0.8372700450307283,-0.3430647139999998,0.23644036512297806,0.3013588060000001,0.22068834713927807,500
2.5,7,0.5,0.4,-0.8848391,0.8532236435307744,-0.3513270580000001,0.23100282442593675,0.30769417599999993,0.2166431495822077,500
2.5,7,0.5,0.42,-0.8898128219999999,0.8611925350689957,-0.35719669,0.22819914911879707,0.31228471999999996,0.2149210058816121,500
2.5,7,0.5,0.44,-0.8940899999999998,0.8681169183018586,-0.3627745360000001,0.2251406240503216,0.31656926799999996,0.21351986877946366,500
2.5,7,0.5,0.46,-0.9025684860000001,0.8695522372207578,-0.366776864,0.2225634608488184,0.31972437200000003,0.21187572055636808,500
2.5,7,0.5,0.48,-0.9093875360000001,0.8721529122378453,-0.3710050720000001,0.21947241540864634,0.32298049000000006,0.21012894504034765,500
2.5,7,0.5,0.5,-0.908419646,0.8807076636723147,-0.37642784000000007,0.21711179948148968,0.3269263600000002,0.20852411971287751,500
2.5,7,1.0,0.0,1.17987083,2.495863154391193,0.29925361000000006,0.6970377033931472,-0.304874164,0.6392416587865574,500
2.5,7,1.0,0.02,0.2591078219999998,1.6113636016066144,0.054073746000000034,0.5574851608677212,-0.06502538400000002,0.49906764220041705,500
2.5,7,1.0,0.04,-0.10414936200000025,1.2546813060892756,-0.05024112199999986,0.4743745640795831,0.036298375999999966,0.41851353645881173,500
2.5,7,1.0,0.06,-0.3171221580000001,1.0467939981080456,-0.11395798400000001,0.4143940125457743,0.09770897400000012,0.3610384810258211,500
2.5,7,1.0,0.08,-0.4557182260000001,0.9181630745774969,-0.15575671000000002,0.3757868234009509,0.13762043400000024,0.3248440681874718,500
2.5,7,1.0,0.1,-0.5551639700000002,0.8310004280357045,-0.18589164800000002,0.34926956342964777,0.166127774,0.3005848670690005,500
2.5,7,1.0,0.12,-0.6314771860000001,0.7673869623478983,-0.209199134,0.32953384292210425,0.18797607999999988,0.2829661406111875,500
2.5,7,1.0,0.14,-0.6926258819999997,0.7187571770814483,-0.22808596400000003,0.314041409919474,0.20551884799999987,0.26946994238421845,500
2.5,7,1.0,0.16,-0.7430988539999999,0.6804753968729652,-0.24391492000000004,0.3014043857550423,0.22008399199999995,0.2587281036634066,500
2.5,7,1.0,0.18,-0.7811100299999998,0.6723298110409218,-0.25808898999999996,0.29095251618740375,0.23294619400000016,0.2500252013819578,500
2.5,7,1.0,0.2,-0.8103467180000001,0.6798980844848695,-0.27108463800000004,0.2816728062026064,0.24456267399999998,0.24254338640341402,500
2.5,7,1.0,0.22,-0.8292957940000001,0.7068976883297748,-0.28357600000000005,0.2727342403436497,0.2554387,0.23596052326257183,500
2.5,7,1.0,0.24,-0.851118214,0.7127680857022343,-0.2937940980000001,0.2655436243628831,0.264377026,0.23048089306168165,500
2.5,7,1.0,0.26,-0.875317956,0.7032846199223047,-0.3020410440000001,0.25937044184357305,0.2716066100000001,0.22580261209982516,500
2.5,7,1.0,0.28,-0.892214276,0.70854161767058,-0.31088790999999993,0.25255999325237793,0.27913810400000005,0.22069323540167082,500
2.5,7,1.0,0.3,-0.905924706,0.7171068990697653,-0.31929614800000006,0.24663542096214092,0.2862008199999999,0.21648426257577608,500
2.5,7,1.0,0.32,-0.92076289,0.7187466862861913,-0.32606666399999995,0.24240796235373144,0.29190918799999976,0.21351666377073295,500
2.5,7,1.0,0.34,-0.9331206139999999,0.7226768591614207,-0.33246989000000005,0.23863578550100414,0.297230788,0.21091115298382157,500
2.5,7,1.0,0.36,-0.935341492,0.7419410009516121,-0.3408652460000001,0.2333421239778503,0.3037879579999998,0.20731942315972904,500
2.5,7,1.0,0.38,-0.9408914799999999,0.752993139113555,-0.34761148399999997,0.22888065128478388,0.30910945,0.20431997827846135,500
2.5,7,1.0,0.4,-0.9447880900000001,0.7632343365669784,-0.35394169600000014,0.22554747923793064,0.31400693199999985,0.20153222993107917,500
2.5,7,1.0,0.42,-0.9514898899999997,0.7681140876850172,-0.3592422100000001,0.2221483869498375,0.31812990799999996,0.1992963856929173,500
2.5,7,1.0,0.44,-0.9559338959999999,0.775472179784622,-0.3650990059999999,0.21779976860589068,0.32258476599999986,0.19733500635451662,500
2.5,7,1.0,0.46,-0.9642086100000002,0.7767876221060788,-0.369297326,0.2146628153625459,0.3258604559999998,0.19543076606622237,500
2.5,7,1.0,0.48,-0.965872828,0.7848234619529019,-0.37535887600000006,0.2098345912242238,0.3302834239999999,0.19345760089756697,500
2.5,7,1.0,0.5,-0.9696335519999997,0.7892471508419855,-0.3798721879999999,0.20718370891592072,0.3336191960000001,0.19168023440009913,500
2.5,10,0.1,0.0,-0.0592294179999997,0.9495238130642472,-0.05487476200000008,0.263165529482752,0.04094977400000002,0.20479737678172608,500
2.5,10,0.1,0.02,-0.16972501399999995,0.869495422549722,-0.08169878599999991,0.26451495541927517,0.06611482799999999,0.20730808096510198,500
2.5,10,0.1,0.04,-0.24959817800000028,0.8249201711560764,-0.101479828,0.2656063099443214,0.084548506,0.20845867430434123,500
2.5,10,0.1,0.06,-0.3138772460000001,0.7883087221521043,-0.11753570000000002,0.2645783485588158,0.09950545600000002,0.20860034397376243,500
2.5,10,0.1,0.08,-0.3678443739999997,0.7582414722233947,-0.13114589799999998,0.2631466050410776,0.112160324,0.20836531293392171,500
2.5,10,0.1,0.1,-0.4158070159999996,0.72970897736305,-0.14339621599999997,0.26110301547720954,0.123531792,0.20758746984480994,500
2.5,10,0.1,0.12,-0.4584842299999998,0.7052135927114047,-0.15453420400000006,0.25870150007568415,0.13383341,0.20654215929532316,500
2.5,10,0.1,0.14,-0.4977585059999998,0.6830144449523723,-0.16503671800000008,0.2558440386340781,0.14351338800000002,0.2049955491301599,500
2.5,10,0.1,0.16,-0.5331610180000002,0.6636599730108539,-0.17477601399999998,0.25307102294015754,0.15243351800000002,0.20334056072771067,500
2.5,10,0.1,0.18,-0.5662261319999999,0.646070535813829,-0.18427138199999993,0.24985741043271933,0.16107312,0.2011622601168326,500
2.5,10,0.1,0.2,-0.5922745340000002,0.6489030296736487,-0.19383415800000015,0.24695353252122243,0.16965348000000005,0.19863296429017768,500
2.5,10,0.1,0.22,-0.6198280540000001,0.636318452232555,-0.2021438740000001,0.24382173219491157,0.17710314999999996,0.1964963149965463,500
2.5,10,0.1,0.24,-0.6430874800000002,0.6336853077901996,-0.21048678599999993,0.24051527876519446,0.184479262,0.1939758911117734,500
2.5,10,0.1,0.26,-0.6644523479999997,0.6303342302916459,-0.21835297200000003,0.23752690689628964,0.19136701799999997,0.19177354620255602,500
2.5,10,0.1,0.28,-0.6854144580000001,0.6228155742148083,-0.2255286820000001,0.23441842323522494,0.19761564399999995,0.18972151027741993,500
2.5,10,0.1,0.3,-0.703245836,0.6201677278702954,-0.23275873800000002,0.23123843585755602,0.20380532399999998,0.18772299357523767,500
2.5,10,0.1,0.32,-0.713012964,0.6352606953989206,-0.24133618999999995,0.22735049434105073,0.21088700400000002,0.18488944211771852,500
2.5,10,0.1,0.34,-0.7225304999999997,0.6468786487671142,-0.24909902000000006,0.22438935336153454,0.21726099199999996,0.1831372366727537,500
2.5,10,0.1,0.36,-0.7342564299999998,0.6504346131929635,-0.2558997460000001,0.2207119226917342,0.22283302400000002,0.18105347464732946,500
2.5,10,0.1,0.38,-0.7376041900000001,0.6668606373071854,-0.2641313639999999,0.21669174264792623,0.22927045399999998,0.17849217413798538,500
2.5,10,0.1,0.4,-0.7486516860000001,0.6678853027751949,-0.26981201200000005,0.21357175951985008,0.23386483,0.17671429960906318,500
2.5,10,0.1,0.42,-0.755975152,0.6742201338093432,-0.27601702799999994,0.21041080914544696,0.23875300400000002,0.17493822572259593,500
2.5,10,0.1,0.44,-0.7647727740000001,0.6767118934590027,-0.28141754799999996,0.20725810793252755,0.24300871400000004,0.17300322919509933,500
2.5,10,0.1,0.46,-0.7705387620000002,0.6825834444239626,-0.287372222,0.20347651695916258,0.24756529599999996,0.1706960319781763,500
2.5,10,0.1,0.48,-0.7712385559999999,0.6932545675889954,-0.29423131199999997,0.20020779802454833,0.252631912,0.16830675805819675,500
2.5,10,0.1,0.5,-0.7775767419999999,0.696344691253803,-0.2989358299999999,0.19718534207950428,0.25620403,0.16653896208856406,500
2.5,10,0.5,0.0,0.5886749419999995,1.559920835229202,0.12108992200000013,0.42916462015093293,-0.13076266000000003,0.370564213355894,500
2.5,10,0.5,0.02,0.2044716280000003,1.2425611825123084,0.025202691999999915,0.403442997721177,-0.03823624200000003,0.34369874981155735,500
2.5,10,0.5,0.04,-0.0017237199999997621,1.0832227952886866,-0.029054151999999944,0.38044204021481975,0.013862448000000027,0.3215423879713964,500
2.5,10,0.5,0.06,-0.15124127200000004,0.9698269635647756,-0.06973468599999999,0.35875615616981804,0.05276168200000009,0.30080879285337503,500
2.5,10,0.5,0.08,-0.26493352199999975,0.8842830938979037,-0.1013642480000001,0.3400732050200658,0.0828416099999999,0.28300338710486056,500
2.5,10,0.5,0.1,-0.35524631399999995,0.8145973303638007,-0.1271245740000002,0.32318793645594174,0.10718587800000001,0.2672934552816359,500
2.5,10,0.5,0.12,-0.4279189360000002,0.7606525694408359,-0.1483135860000001,0.30880591027087395,0.12706173600000015,0.2542550263624368,500
2.5,10,0.5,0.14,-0.4880549780000001,0.7178785237628839,-0.16633419000000005,0.29614467353645574,0.14383167200000002,0.24307273841629137,500
2.5,10,0.5,0.16,-0.5357138859999999,0.7009045752631113,-0.1824473539999999,0.2845091445393517,0.15866386999999993,0.23331170276149465,500
2.5,10,0.5,0.18,-0.5763783840000001,0.687367708581873,-0.19641224999999995,0.2746747316980619,0.171409186,0.22540721447828846,500
2.5,10,0.5,0.2,-0.6116266160000001,0.6762336775797628,-0.20861238199999999,0.26620961795734965,0.1824466720000001,0.21858402840597663,500
2.5,10,0.5,0.22,-0.639397596,0.6800261063582502,-0.22003729399999994,0.25822500807805077,0.19262647599999994,0.2120183824329683,500
2.5,10,0.5,0.24,-0.6673094700000002,0.6706190130473025,-0.22948132199999993,0.2520648633857914,0.20103551000000008,0.20711654139399857,500
2.5,10,0.5,0.26,-0.692999082,0.6605515746678465,-0.23791638000000015,0.24640566573348657,0.20849028599999997,0.2026903859773608,500
2.5,10,0.5,0.28,-0.7137528160000002,0.6586227878970455,-0.2463103659999999,0.2407536633435652,0.21575328800000004,0.19817848445238637,500
2.5,10,0.5,0.3,-0.7344497779999999,0.6521074231561296,-0.2535773400000001,0.2359886734805351,0.2220392459999999,0.1946595397834869,500
2.5,10,0.5,0.32,-0.7530467000000001,0.6470898220036129,-0.26047727200000004,0.23148492743042462,0.22793359600000007,0.1914297894018108,500
2.5,10,0.5,0.34,-0.765263692,0.6536643613838005,-0.26811094599999996,0.22672902625924193,0.23423976199999996,0.1885251165992555,500
2.5,10,0.5,0.36,-0.7780643219999996,0.6566033017731949,-0.274814366,0.2226462950930047,0.23977341799999996,0.1857190171030601,500
2.5,10,0.5,0.38,-0.7891933340000001,0.6601845102198194,-0.28102969,0.21917847469476776,0.24484314799999995,0.1832155190465838,500
2.5,10,0.5,0.4,-0.7967459459999999,0.6691497420992509,-0.28805970599999997,0.21401793381582102,0.250417236,0.1801535246807625,500
2.5,10,0.5,0.42,-0.8080021179999999,0.669113378346858,-0.293035704,0.2112027750355516,0.25444294199999995,0.17848213611415115,500
2.5,10,0.5,0.44,-0.8178310740000001,0.6702137589802745,-0.297965818,0.20858221855533085,0.2583691979999999,0.17672662179314022,500
2.5,10,0.5,0.46,-0.8220105800000002,0.6777599402820721,-0.303867106,0.20526290439451475,0.2628318420000001,0.17461829887933297,500
2.5,10,0.5,0.48,-0.8261462080000002,0.6841604895943675,-0.30905169200000004,0.20357068797041145,0.2667586299999999,0.17336298766828995,500
2.5,10,0.5,0.5,-0.8310163560000001,0.6888232628741122,-0.31397299599999995,0.20132570360562654,0.2704443139999999,0.17192637392346863,500
2.5,10,1.0,0.0,1.1401560860000002,2.202292952742304,0.2922454700000001,0.639884555604089,-0.3020315480000001,0.5894451384606489,500
2.5,10,1.0,0.02,0.39865063800000033,1.5227935029972501,0.09242665200000011,0.5184575873158591,-0.10660321799999994,0.4640384202478613,500
2.5,10,1.0,0.04,0.056239144000000074,1.1796119513556607,-0.004654741999999934,0.43596560868342454,-0.012228534000000124,0.38113657392359146,500
2.5,10,1.0,0.06,-0.141820552,0.987706434148335,-0.06201239000000003,0.3836580599626528,0.043091957999999986,0.3300913082421381,500
2.5,10,1.0,0.08,-0.27348380999999966,0.8688914457057608,-0.10033452600000003,0.35013339568916724,0.07974643999999986,0.2978761806436966,500
2.5,10,1.0,0.1,-0.3697959439999998,0.7877894195700383,-0.12846749199999996,0.32689964656496423,0.10643730800000006,0.27592004552072225,500
2.5,10,1.0,0.12,-0.44483742800000003,0.7282201700186564,-0.15052534000000006,0.3094910652818057,0.12719925199999982,0.25974433423887205,500
2.5,10,1.0,0.14,-0.5057390880000001,0.6823788322716592,-0.16858971200000006,0.2957561041253754,0.1440676620000001,0.2471988458105172,500
2.5,10,1.0,0.16,-0.5565841679999999,0.645984951023537,-0.18385419800000002,0.28451093277445627,0.15820605199999993,0.2371052546681152,500
2.5,10,1.0,0.18,-0.5999120720000002,0.6164883673251111,-0.1970654500000001,0.27504171753914214,0.17033988,0.22875610734597177,500
2.5,10,1.0,0.2,-0.6373944679999999,0.5922949987664834,-0.20872309199999994,0.2668874965381037,0.180952534,0.2216976220218004,500
2.5,10,1.0,0.22,-0.670168796,0.5724158325168218,-0.2191823879999999,0.2597337333758636,0.19038510200000003,0.2156232393634015,500
2.5,10,1.0,0.24,-0.69720472,0.5640982506702605,-0.22911343399999995,0.2532255435314994,0.1992099140000001,0.21042066096782147,500
2.5,10,1.0,0.26,-0.7227104979999999,0.5516041896417236,-0.23781270600000004,0.2475312433753069,0.20689867799999995,0.20571797654576152,500
2.5,10,1.0,0.28,-0.743217818,0.5505605222187261,-0.24635453399999996,0.24224027568898734,0.21432338200000012,0.2013950467884897,500
2.5,10,1.0,0.3,-0.7624191820000001,0.5470794635762767,-0.254072442,0.23748851949262775,0.22097499199999993,0.19775200952127728,500
2.5,10,1.0,0.32,-0.776306524,0.55603201642583,-0.2619993460000001,0.23317063813823957,0.22766343199999972,0.19444750019419876,500
2.5,10,1.0,0.34,-0.7915688719999998,0.5557894700765386,-0.268648252,0.22889245845623832,0.23326488999999984,0.1912254195666538,500
2.5,10,1.0,0.36,-0.8043111460000001,0.5586949215640604,-0.27513873200000005,0.22492834976992254,0.23863374800000003,0.18817105825236816,500
2.5,10,1.0,0.38,-0.8148223960000001,0.5640193776446057,-0.281457296,0.2214773723501673,0.24378754400000013,0.18556865610914028,500
2.5,10,1.0,0.4,-0.82720601,0.5630397284508882,-0.28676058800000004,0.21828901188281513,0.24814145199999982,0.18318694421485734,500
2.5,10,1.0,0.42,-0.833491158,0.5727955974247563,-0.29325497199999995,0.2143130752516581,0.2532254760000001,0.18011721173433515,500
2.5,10,1.0,0.44,-0.8404584079999999,0.5793875355889712,-0.2991921999999999,0.21052799148720172,0.25785047000000016,0.17747334977488236,500
2.5,10,1.0,0.46,-0.8478675679999998,0.5836937159448338,-0.3041732920000001,0.20822276939767662,0.26174918,0.17597000137591656,500
2.5,10,1.0,0.48,-0.8507362680000001,0.594086336828445,-0.31028415,0.20483783849708972,0.26632377399999996,0.1738502546933677,500
2.5,10,1.0,0.5,-0.857572862,0.5971771507492168,-0.3144997100000001,0.2028080829727851,0.26958065600000003,0.17231142088261833,500
2.5,20,0.1,0.0,-0.07605902599999981,0.6963345865740548,-0.04966751800000002,0.21009824465150814,0.03945290399999998,0.1716833578063585,500
2.5,20,0.1,0.02,-0.1407540479999998,0.6623692684335529,-0.06562060600000008,0.209115562620976,0.05445967400000001,0.17108253693735537,500
2.5,20,0.1,0.04,-0.19023542000000004,0.6414023779704592,-0.07773581399999996,0.20863389784281358,0.06584044799999997,0.17105167976976846,500
2.5,20,0.1,0.06,-0.23377197999999977,0.6221613141504915,-0.088414404,0.20754614563174612,0.07587085200000002,0.1704319554610774,500
2.5,20,0.1,0.08,-0.27270801199999983,0.6059809187286166,-0.0980277759999999,0.20639146013585893,0.08487985399999998,0.16951710371129522,500
2.5,20,0.1,0.1,-0.3080508900000005,0.5920468966057053,-0.10686594399999993,0.20494130269740035,0.093139304,0.1683459265355054,500
